md5_email|date_test|V00|V01|V02|V03|V04|V05|V06|V07|V08|V09|V10|V11|V12|V13|V14|V15|V16|V17|V18|V19|V20|V21|V22|V23|V24|V25|V26|V27|V28|V29|V30|V31|V32|V33|V34|V35|V36|V37|V38|V39|V40|V41|V42|V43|V44|V45|V46|V47|V48|V49|V50|V51|V52|V53|V54|V55|V56|V57|V58|V59|V60
852395901845a301df79113996442f5a|9/14/2009 20:45|1|2.6|2.6|3.4|4.2|4.2|4.2|2.6|4.2|5|1.8|1|2.6|2.6|2.6|4.2|4.2|5|4.2|3.4|1.8|1.8|2.6|3.4|3.4|1|4.2|3.4|5|1.8|4.2|4.2|2.6|4.2|2.6|3.4|4.2|1|4.2|3.4|3.4|1.8|3.4|3.4|2.6|3.4|4.2|4.2|5|4.2|3.4|2.6|4.2|4.2|3.4|4.2|4.2|2.6|4.2|1.8|4.2
588b1a61bcae5ebc69c368aa7ddf161d|9/21/2009 9:54|1|4.2|2.6|3.4|4.2|4.2|4.2|3.4|2.6|4.2|3.4|3.4|3.4|1.8|2.6|4.2|4.2|4.2|3.4|2.6|2.6|2.6|2.6|4.2|3.4|2.6|4.2|1.8|3.4|2.6|4.2|2.6|2.6|4.2|2.6|4.2|3.4|4.2|4.2|3.4|3.4|4.2|3.4|3.4|3.4|3.4|4.2|4.2|2.6|2.6|2.6|4.2|3.4|4.2|3.4|2.6|4.2|3.4|3.4|5|2.6
588b1a61bcae5ebc69c368aa7ddf161d|9/21/2009 15:14|1|2.6|5|1.8|4.2|4.2|5|2.6|3.4|4.2|5|2.6|3.4|5|5|3.4|4.2|4.2|3.4|2.6|1.8|1.8|4.2|5|2.6|1.8|4.2|4.2|2.6|1.8|3.4|5|2.6|1.8|5|1.8|4.2|2.6|4.2|3.4|4.2|5|4.2|3.4|3.4|5|3.4|3.4|2.6|4.2|4.2|5|3.4|5|5|4.2|4.2|4.2|4.2|3.4|4.2
4dca4b527614e55bbbaddff75b405c36|9/21/2009 16:11|1|3.4|2.6|4.2|2.6|4.2|5|3.4|2.6|4.2|4.2|3.4|1.8|3.4|2.6|3.4|3.4|5|5|4.2|4.2|2.6|2.6|5|4.2|4.2|4.2|2.6|4.2|4.2|2.6|4.2|4.2|2.6|4.2|3.4|5|5|4.2|5|5|5|4.2|3.4|5|4.2|5|4.2|5|3.4|4.2|3.4|4.2|2.6|3.4|4.2|3.4|3.4|2.6|5|2.6
b8179bda514cf06ba8bf0a8da3ba0a92|9/26/2009 18:37|1|4.2|4.2|1.8|5|4.2|4.2|5|2.6|4.2|4.2|1.8|4.2|3.4|4.2|4.2|4.2|4.2|4.2|3.4|1.8|2.6|5|4.2|3.4|1|5|4.2|4.2|3.4|4.2|4.2|3.4|4.2|4.2|4.2|5|4.2|5|5|5|5|5|2.6|3.4|4.2|2.6|4.2|1.8|4.2|2.6|4.2|5|4.2|4.2|1|5|3.4|4.2|5|3.4
4daf894beac8ce599412499883cb4a2d|10/3/2009 19:07|1|4.2|5|1|5|5|4.2|5|1.8|4.2|5|5|5|4.2|4.2|5|4.2|4.2|5|5|4.2|4.2|5|3.4|4.2|5|5|5|4.2|5|3.4|5|5|3.4|5|5|5|5|5|4.2|5|5|5|5|4.2|4.2|5|4.2|2.6|5|3.4|5|5|4.2|3.4|3.4|5|5|4.2|5|3.4
4daf894beac8ce599412499883cb4a2d|10/3/2009 19:22|1|3.4|3.4|2.6|4.2|5|4.2|4.2|4.2|5|5|2.6|2.6|4.2|4.2|4.2|4.2|5|5|4.2|1.8|1|3.4|5|3.4|2.6|4.2|3.4|4.2|1|4.2|5|4.2|5|4.2|1.8|5|1.8|5|5|4.2|3.4|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|2.6|3.4|4.2|4.2|5|2.6|3.4|4.2|4.2|4.2|4.2
2e3ed41f4cdc8a921841d2fcdcef3108|10/5/2009 15:39|1|3.4|4.2|3.4|4.2|5|5|5|2.6|4.2|5|2.6|2.6|1.8|4.2|2.6|4.2|5|4.2|1.8|1.8|2.6|5|5|4.2|4.2|4.2|3.4|2.6|2.6|3.4|1.8|1.8|5|3.4|1.8|5|2.6|4.2|5|1|3.4|1.8|1.8|5|5|5|5|4.2|1.8|1|5|1.8|5|5|5|1.8|5|5|1.8|5
931c289acc877d8f6d857dff7072988f|10/6/2009 11:35|1|4.2|2.6|3.4|4.2|3.4|4.2|3.4|2.6|4.2|4.2|3.4|3.4|3.4|3.4|3.4|4.2|4.2|4.2|2.6|1.8|2.6|4.2|4.2|2.6|2.6|4.2|2.6|2.6|2.6|3.4|4.2|4.2|3.4|4.2|3.4|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|3.4|2.6|4.2|5|4.2|4.2|4.2|4.2|3.4|3.4|4.2|4.2|3.4|3.4
c5f53b999afccc95da97547cc0eddff1|10/7/2009 20:59|1|5|5|4.2|4.2|5|5|5|5|5|5|5|3.4|5|5|5|5|5|4.2|5|5|5|5|5|2.6|5|5|5|4.2|3.4|2.6|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
9fa8b673424b798400c18fb1c6e38674|10/8/2009 12:39|1|4.2|4.2|1.8|3.4|3.4|2.6|2.6|2.6|4.2|4.2|2.6|3.4|3.4|4.2|2.6|4.2|4.2|3.4|2.6|1.8|3.4|3.4|4.2|2.6|1|3.4|3.4|3.4|2.6|2.6|3.4|2.6|3.4|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|2.6|2.6|2.6|3.4|3.4|3.4|3.4|3.4|3.4|2.6|3.4|3.4|4.2|3.4|2.6
16ed428766d0288b46fafcd1c0836e26|10/9/2009 11:01|1|4.2|4.2|2.6|3.4|4.2|4.2|4.2|4.2|5|4.2|3.4|4.2|4.2|4.2|5|5|5|5|4.2|2.6|4.2|5|5|4.2|1.8|5|4.2|4.2|3.4|4.2|4.2|2.6|4.2|2.6|1.8|5|4.2|5|5|4.2|2.6|3.4|4.2|4.2|4.2|4.2|4.2|5|5|1.8|2.6|3.4|5|5|2.6|4.2|3.4|2.6|5|4.2
a6f37b40fe0626c437dc36f18d876943|10/12/2009 2:02|1|1.8|1.8|3.4|3.4|3.4|5|4.2|1.8|5|4.2|1|1.8|1.8|1.8|3.4|3.4|4.2|2.6|2.6|4.2|1.8|2.6|3.4|5|1|5|4.2|5|1.8|3.4|4.2|1.8|2.6|2.6|2.6|1.8|1|1.8|3.4|4.2|5|3.4|1.8|3.4|2.6|4.2|1.8|2.6|1|1.8|1.8|4.2|2.6|1.8|1.8|2.6|1.8|1|3.4|2.6
a391376c9f8ac56cb526565db2327e52|10/12/2009 22:35|1|4.2|3.4|2.6|3.4|4.2|5|4.2|4.2|5|3.4|1.8|2.6|4.2|4.2|4.2|5|5|5|3.4|1.8|1|3.4|5|4.2|1|5|4.2|3.4|1.8|4.2|1.8|5|4.2|3.4|1.8|4.2|1.8|4.2|5|4.2|1|2.6|3.4|3.4|5|4.2|5|4.2|4.2|4.2|3.4|4.2|5|5|3.4|5|5|5|3.4|5
931c289acc877d8f6d857dff7072988f|10/13/2009 13:13|1|4.2|5|2.6|5|3.4|4.2|5|1.8|2.6|3.4|3.4|4.2|3.4|4.2|3.4|2.6|3.4|4.2|5|2.6|4.2|5|3.4|3.4|3.4|5|2.6|3.4|3.4|3.4|3.4|3.4|3.4|5|3.4|5|2.6|5|3.4|4.2|2.6|5|3.4|3.4|4.2|3.4|3.4|2.6|4.2|1.8|2.6|5|3.4|3.4|4.2|3.4|4.2|4.2|5|1.8
931c289acc877d8f6d857dff7072988f|10/13/2009 20:44|1|1|2.6|2.6|5|4.2|3.4|3.4|4.2|3.4|2.6|1|1|4.2|2.6|4.2|4.2|5|5|2.6|1|1|4.2|5|4.2|3.4|3.4|2.6|3.4|2.6|3.4|4.2|1.8|3.4|2.6|4.2|5|2.6|4.2|3.4|3.4|4.2|4.2|2.6|3.4|3.4|4.2|4.2|2.6|3.4|3.4|2.6|4.2|4.2|3.4|3.4|4.2|3.4|4.2|4.2|3.4
931c289acc877d8f6d857dff7072988f|10/14/2009 9:34|1|4.2|4.2|2.6|5|3.4|4.2|5|1.8|3.4|5|3.4|4.2|3.4|4.2|3.4|3.4|4.2|4.2|3.4|1.8|4.2|4.2|4.2|3.4|1.8|4.2|1.8|3.4|3.4|3.4|1|5|4.2|3.4|5|5|4.2|1|2.6|3.4|1|1.8|2.6|3.4|5|5|4.2|5|3.4|5|1.8|1.8|5|5|5|5|5|4.2|1|5
c6d92fae6f7c591135f821bbb1d3deaa|10/14/2009 10:47|1|3.4|1.8|4.2|3.4|3.4|4.2|3.4|2.6|4.2|3.4|3.4|3.4|4.2|2.6|2.6|4.2|4.2|4.2|2.6|3.4|2.6|2.6|3.4|2.6|2.6|2.6|4.2|4.2|3.4|3.4|4.2|5|4.2|3.4|4.2|4.2|2.6|4.2|3.4|4.2|2.6|2.6|3.4|3.4|4.2|5|3.4|3.4|4.2|2.6|2.6|4.2|4.2|3.4|1.8|4.2|3.4|3.4|4.2|2.6
931c289acc877d8f6d857dff7072988f|10/14/2009 11:40|1|3.4|3.4|2.6|3.4|3.4|4.2|2.6|3.4|4.2|1.8|1.8|1.8|1.8|1.8|3.4|4.2|4.2|4.2|1.8|1.8|1.8|3.4|4.2|3.4|3.4|2.6|1.8|3.4|1.8|3.4|1.8|1.8|3.4|1.8|2.6|3.4|1.8|2.6|2.6|2.6|1.8|2.6|2.6|2.6|3.4|2.6|3.4|3.4|1.8|2.6|2.6|2.6|3.4|3.4|3.4|3.4|2.6|3.4|1.8|3.4
b585402cd08608c5d7f784874f2b107d|10/14/2009 20:04|1|5|1.8|3.4|3.4|4.2|3.4|4.2|5|4.2|3.4|4.2|1.8|4.2|2.6|4.2|3.4|4.2|2.6|3.4|2.6|3.4|4.2|4.2|4.2|5|3.4|3.4|3.4|2.6|2.6|2.6|2.6|4.2|3.4|3.4|4.2|2.6|3.4|4.2|2.6|5|3.4|4.2|1.8|5|4.2|4.2|4.2|4.2|4.2|3.4|3.4|3.4|3.4|4.2|3.4|4.2|4.2|1.8|2.6
8503875b0ca6a78178732a382d0f42e0|10/16/2009 16:18|1|4.2|4.2|1.8|4.2|4.2|4.2|3.4|4.2|5|3.4|3.4|5|5|4.2|5|5|5|5|5|1.8|3.4|4.2|4.2|3.4|2.6|5|2.6|4.2|3.4|4.2|4.2|4.2|4.2|4.2|1.8|5|4.2|5|3.4|5|4.2|4.2|5|5|4.2|5|3.4|3.4|5|3.4|3.4|4.2|4.2|5|4.2|5|4.2|5|4.2|3.4
931c289acc877d8f6d857dff7072988f|10/19/2009 14:37|1|4.2|4.2|1|5|4.2|5|1.8|1|4.2|4.2|3.4|5|3.4|5|4.2|5|5|5|3.4|1|3.4|4.2|5|3.4|1|4.2|4.2|4.2|4.2|5|4.2|4.2|5|4.2|4.2|5|4.2|5|4.2|4.2|4.2|4.2|1.8|4.2|5|4.2|4.2|2.6|4.2|2.6|2.6|4.2|4.2|4.2|4.2|4.2|3.4|4.2|5|4.2
931c289acc877d8f6d857dff7072988f|10/19/2009 15:32|1|2.6|3.4|1.8|4.2|4.2|3.4|3.4|1.8|5|4.2|4.2|3.4|5|4.2|3.4|5|4.2|4.2|4.2|1.8|3.4|4.2|4.2|3.4|1.8|3.4|3.4|3.4|3.4|3.4|3.4|4.2|3.4|4.2|3.4|4.2|3.4|5|4.2|4.2|4.2|2.6|4.2|3.4|4.2|5|3.4|3.4|4.2|4.2|2.6|4.2|5|3.4|1.8|3.4|4.2|3.4|4.2|2.6
4daf894beac8ce599412499883cb4a2d|11/4/2009 17:39|1|3.4|2.6|1.8|4.2|5|3.4|4.2|3.4|5|5|3.4|5|4.2|4.2|3.4|5|4.2|5|4.2|1.8|3.4|5|5|3.4|1.8|5|3.4|5|2.6|5|4.2|5|4.2|4.2|4.2|5|3.4|4.2|5|5|4.2|5|3.4|5|3.4|4.2|2.6|2.6|4.2|3.4|5|4.2|4.2|4.2|4.2|4.2|3.4|5|4.2|2.6
96525e65c33384a87dec15dbb2c2667c|11/4/2009 18:25|1|4.2|1.8|2.6|4.2|3.4|3.4|3.4|3.4|4.2|3.4|4.2|3.4|4.2|4.2|4.2|3.4|4.2|4.2|4.2|2.6|3.4|4.2|3.4|3.4|1.8|4.2|4.2|3.4|2.6|4.2|4.2|4.2|3.4|4.2|4.2|4.2|3.4|4.2|3.4|4.2|4.2|4.2|4.2|4.2|3.4|4.2|3.4|3.4|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|3.4
b2fbabdb4a73379d7e7d7698417fca2d|11/5/2009 14:07|1|2.6|2.6|1.8|5|5|5|4.2|4.2|5|4.2|2.6|3.4|4.2|2.6|5|5|5|5|4.2|1|2.6|5|5|5|2.6|5|2.6|5|1.8|4.2|2.6|4.2|5|4.2|3.4|5|2.6|3.4|4.2|2.6|2.6|4.2|3.4|5|4.2|4.2|5|3.4|3.4|3.4|3.4|5|5|3.4|3.4|5|3.4|4.2|3.4|4.2
46977d0bd948e5f735ac3f20ce8a459b|11/11/2009 22:49|1|4.2|4.2|2.6|3.4|3.4|2.6|3.4|2.6|3.4|4.2|2.6|3.4|3.4|3.4|3.4|3.4|3.4|4.2|2.6|2.6|3.4|4.2|2.6|1.8|1|3.4|4.2|3.4|2.6|2.6|2.6|2.6|3.4|3.4|3.4|3.4|1.8|2.6|3.4|3.4|4.2|3.4|4.2|3.4|2.6|4.2|2.6|2.6|3.4|4.2|2.6|2.6|3.4|4.2|3.4|4.2|4.2|1.8|3.4|3.4
1805bd6a0e713ea07371e5fd2b4aa24b|11/16/2009 21:26|1|4.2|5|4.2|5|5|5|5|2.6|5|5|3.4|3.4|2.6|4.2|4.2|4.2|5|5|4.2|1|4.2|4.2|5|4.2|1.8|5|3.4|2.6|3.4|4.2|4.2|2.6|5|5|2.6|5|2.6|5|5|5|5|5|3.4|4.2|4.2|4.2|5|1|4.2|1.8|4.2|4.2|5|5|1|5|3.4|4.2|5|2.6
62dbf84b0b697c4fe3028af642aec65e|11/21/2009 21:45|1|1.8|1.8|5|3.4|5|5|2.6|5|4.2|3.4|1.8|1.8|3.4|3.4|5|4.2|4.2|5|1.8|1.8|1.8|1.8|4.2|5|1.8|4.2|2.6|3.4|1.8|4.2|3.4|2.6|4.2|2.6|1.8|5|1.8|2.6|4.2|2.6|2.6|3.4|4.2|3.4|3.4|5|4.2|4.2|2.6|1.8|1.8|4.2|4.2|5|3.4|5|2.6|5|2.6|4.2
9c8a8408d396b04f3c33234c0f6646f4|11/25/2009 16:36|1|3.4|4.2|1.8|4.2|4.2|4.2|3.4|3.4|4.2|4.2|2.6|3.4|4.2|4.2|4.2|5|5|4.2|4.2|1.8|3.4|4.2|4.2|4.2|4.2|4.2|3.4|5|2.6|4.2|5|4.2|3.4|4.2|4.2|4.2|2.6|4.2|4.2|4.2|4.2|3.4|3.4|3.4|5|4.2|4.2|3.4|3.4|4.2|4.2|4.2|4.2|5|4.2|4.2|4.2|4.2|3.4|5
4daf894beac8ce599412499883cb4a2d|11/29/2009 16:14|1|3.4|4.2|3.4|4.2|4.2|4.2|4.2|3.4|5|4.2|3.4|3.4|5|3.4|5|5|4.2|4.2|4.2|2.6|4.2|3.4|4.2|5|4.2|4.2|4.2|5|3.4|3.4|4.2|4.2|5|4.2|4.2|4.2|4.2|4.2|3.4|4.2|5|4.2|4.2|4.2|4.2|4.2|4.2|5|5|5|3.4|4.2|5|5|3.4|3.4|5|4.2|4.2|4.2
2a2812980f78c0ac4fc4731b6bc2523a|12/14/2009 14:28|1|1.8|2.6|3.4|5|4.2|2.6|2.6|4.2|3.4|3.4|5|2.6|4.2|2.6|4.2|3.4|5|5|3.4|5|2.6|4.2|4.2|4.2|5|1.8|3.4|2.6|4.2|3.4|4.2|1.8|1.8|2.6|4.2|5|3.4|2.6|5|2.6|3.4|3.4|3.4|3.4|2.6|4.2|4.2|1.8|3.4|3.4|2.6|4.2|4.2|3.4|3.4|4.2|3.4|2.6|4.2|2.6
2ceeeaa3eb689ae2bc78da0954711ead|12/15/2009 15:41|1|3.4|5|1|4.2|4.2|3.4|5|3.4|5|3.4|2.6|5|5|5|3.4|4.2|5|4.2|2.6|1.8|3.4|5|4.2|3.4|1|5|3.4|3.4|3.4|4.2|3.4|3.4|3.4|2.6|2.6|3.4|3.4|4.2|4.2|3.4|2.6|4.2|3.4|3.4|4.2|4.2|4.2|2.6|3.4|2.6|2.6|4.2|5|4.2|2.6|3.4|4.2|4.2|3.4|4.2
0a32d5fe8ec12b64281bfdcb0201cf30|12/16/2009 10:52|1|3.4|2.6|2.6|2.6|4.2|4.2|3.4|2.6|4.2|2.6|1.8|2.6|4.2|2.6|3.4|4.2|4.2|2.6|3.4|2.6|2.6|3.4|4.2|4.2|1.8|3.4|3.4|4.2|3.4|4.2|4.2|3.4|4.2|4.2|3.4|4.2|2.6|4.2|4.2|4.2|3.4|3.4|4.2|3.4|3.4|4.2|3.4|2.6|4.2|3.4|3.4|4.2|4.2|3.4|3.4|3.4|4.2|3.4|4.2|3.4
0a32d5fe8ec12b64281bfdcb0201cf30|12/16/2009 10:52|1|3.4|2.6|2.6|2.6|4.2|4.2|3.4|2.6|4.2|2.6|1.8|2.6|4.2|2.6|3.4|4.2|4.2|2.6|3.4|2.6|2.6|3.4|4.2|4.2|1.8|3.4|3.4|4.2|3.4|4.2|4.2|3.4|4.2|4.2|3.4|4.2|2.6|4.2|4.2|4.2|3.4|3.4|4.2|3.4|3.4|4.2|3.4|2.6|4.2|3.4|3.4|4.2|4.2|3.4|3.4|3.4|4.2|3.4|4.2|3.4
1f16a6c017f12c1539c4947e234de78a|12/16/2009 10:52|1|3.4|2.6|2.6|2.6|4.2|4.2|3.4|2.6|4.2|2.6|1.8|2.6|4.2|2.6|3.4|4.2|4.2|2.6|3.4|2.6|2.6|3.4|4.2|4.2|1.8|3.4|3.4|4.2|3.4|4.2|4.2|3.4|4.2|4.2|3.4|4.2|2.6|4.2|4.2|4.2|3.4|3.4|4.2|3.4|3.4|4.2|3.4|2.6|4.2|3.4|3.4|4.2|4.2|3.4|3.4|3.4|4.2|3.4|4.2|3.4
d7c8f9ee316e835ae95e7414862fc731|12/22/2009 16:02|1|3.4|1.8|2.6|5|5|4.2|3.4|2.6|5|4.2|3.4|3.4|4.2|3.4|5|5|5|5|3.4|1|3.4|4.2|5|5|1|4.2|3.4|5|3.4|5|5|3.4|5|4.2|3.4|5|3.4|5|5|5|2.6|4.2|4.2|5|5|5|5|4.2|4.2|3.4|3.4|5|5|5|3.4|4.2|4.2|4.2|4.2|4.2
1f16a6c017f12c1539c4947e234de78a|1/11/2010 16:11|1|4.2|3.4|3.4|3.4|4.2|5|4.2|4.2|5|5|1.8|4.2|3.4|5|5|3.4|5|5|4.2|1|2.6|4.2|5|3.4|2.6|4.2|3.4|3.4|3.4|4.2|3.4|3.4|3.4|5|4.2|3.4|4.2|3.4|3.4|3.4|3.4|4.2|4.2|5|5|3.4|4.2|5|3.4|3.4|5|3.4|5|3.4|3.4|4.2|3.4|1.8|1|3.4
1f16a6c017f12c1539c4947e234de78a|1/12/2010 16:04|1|5|3.4|3.4|3.4|3.4|5|4.2|5|5|5|2.6|5|3.4|5|3.4|4.2|5|5|3.4|1|3.4|4.2|5|4.2|3.4|4.2|3.4|3.4|4.2|4.2|5|2.6|5|5|1|5|1|5|5|3.4|5|5|3.4|2.6|3.4|2.6|5|5|1|1|5|5|5|5|2.6|2.6|3.4|1.8|1|5
af94822653b94f7b5d09f336c3eb99b6|1/13/2010 14:45|1|1.8|1.8|1|5|5|2.6|5|4.2|5|4.2|1.8|3.4|4.2|4.2|5|5|4.2|5|4.2|1.8|4.2|5|5|5|1|5|3.4|5|1|4.2|4.2|4.2|3.4|3.4|4.2|5|1|4.2|5|5|3.4|4.2|1.8|4.2|5|3.4|5|5|5|3.4|1.8|5|4.2|4.2|1.8|4.2|5|4.2|5|4.2
d7c8f9ee316e835ae95e7414862fc731|1/16/2010 17:18|1|3.4|2.6|4.2|5|5|5|3.4|3.4|5|4.2|2.6|3.4|4.2|3.4|5|5|5|4.2|4.2|1|2.6|4.2|4.2|5|1|5|3.4|5|2.6|5|5|3.4|5|4.2|3.4|5|4.2|5|5|4.2|4.2|5|4.2|4.2|5|5|5|4.2|4.2|2.6|3.4|5|5|5|3.4|4.2|5|4.2|4.2|5
1f489dcdcd81496d4567060d3a0be4e3|1/20/2010 11:08|1|3.4|4.2|1.8|3.4|3.4|4.2|4.2|4.2|5|4.2|1|3.4|3.4|5|1.8|5|5|4.2|4.2|1|1|2.6|3.4|3.4|4.2|4.2|4.2|3.4|2.6|3.4|3.4|3.4|3.4|4.2|1.8|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|1.8|5|4.2|5|4.2|4.2|5|3.4|3.4|5|5|3.4|4.2|4.2|5|4.2|4.2
6c4a8c005fdc7154984ab568cc8ce24b|1/22/2010 11:39|1|1.8|2.6|4.2|3.4|5|5|5|5|5|4.2|4.2|1.8|5|4.2|4.2|5|4.2|1.8|3.4|2.6|4.2|4.2|5|3.4|2.6|5|5|4.2|2.6|5|2.6|4.2|5|2.6|4.2|1|1|2.6|4.2|5|3.4|3.4|4.2|3.4|4.2|5|4.2|4.2|3.4|5|2.6|2.6|5|5|4.2|1|4.2|5|2.6|5
8b232dccda00745f1cf183990de9eb37|1/22/2010 13:31|1|2.6|5|3.4|5|5|3.4|4.2|3.4|4.2|4.2|2.6|2.6|5|3.4|3.4|4.2|4.2|4.2|4.2|4.2|3.4|3.4|4.2|4.2|3.4|4.2|4.2|2.6|2.6|4.2|4.2|2.6|4.2|4.2|2.6|5|2.6|4.2|4.2|4.2|3.4|5|4.2|2.6|4.2|4.2|2.6|3.4|3.4|2.6|4.2|4.2|3.4|3.4|4.2|2.6|4.2|3.4|2.6|3.4
b243a10c1332f34bbba9ea00edbde1f0|1/25/2010 15:33|1|3.4|4.2|1.8|5|5|3.4|5|3.4|5|5|3.4|3.4|3.4|4.2|5|5|5|5|3.4|1|4.2|4.2|5|4.2|1.8|5|5|5|2.6|5|5|3.4|5|4.2|4.2|5|1.8|5|5|5|4.2|5|4.2|5|5|4.2|5|5|4.2|4.2|4.2|5|5|5|4.2|5|5|5|4.2|5
98a56308034cc91e92645f59eb60ed26|1/26/2010 10:01|1|5|3.4|1.8|5|4.2|2.6|4.2|3.4|4.2|4.2|2.6|3.4|4.2|5|5|4.2|4.2|4.2|4.2|1.8|3.4|4.2|4.2|4.2|1.8|5|3.4|4.2|2.6|3.4|4.2|4.2|5|5|4.2|5|2.6|5|4.2|5|3.4|3.4|3.4|4.2|3.4|3.4|5|3.4|4.2|2.6|2.6|5|4.2|5|3.4|3.4|4.2|4.2|5|3.4
36fdee68eaa1f98d3ee3ddd146905a5b|1/26/2010 11:42|1|5|4.2|1.8|3.4|4.2|3.4|5|3.4|5|5|3.4|5|3.4|4.2|2.6|5|5|4.2|3.4|2.6|4.2|5|5|3.4|1|5|3.4|5|3.4|4.2|3.4|4.2|4.2|4.2|3.4|4.2|2.6|5|5|4.2|5|4.2|4.2|4.2|5|5|3.4|4.2|4.2|4.2|5|5|5|5|1.8|4.2|3.4|5|5|4.2
17f2a3e9d7df73298e8d8404350a55b3|1/26/2010 12:03|1|3.4|3.4|2.6|4.2|4.2|4.2|1.8|3.4|4.2|4.2|2.6|3.4|4.2|3.4|4.2|4.2|5|3.4|4.2|1.8|3.4|3.4|4.2|3.4|1|4.2|4.2|4.2|2.6|2.6|2.6|3.4|4.2|4.2|3.4|5|2.6|3.4|4.2|3.4|4.2|4.2|3.4|3.4|4.2|2.6|5|4.2|4.2|3.4|4.2|4.2|5|4.2|2.6|4.2|3.4|4.2|4.2|4.2
295f6ffc56222948a92bcda7789511c9|2/10/2010 14:03|1|3.4|5|1|5|4.2|3.4|4.2|3.4|4.2|5|4.2|5|5|5|4.2|4.2|3.4|4.2|5|2.6|5|4.2|4.2|4.2|5|5|3.4|1.8|4.2|4.2|4.2|5|4.2|5|3.4|5|3.4|4.2|4.2|5|5|3.4|5|5|5|3.4|4.2|5|4.2|4.2|3.4|5|5|5|3.4|4.2|4.2|4.2|4.2|4.2
7392c572d1fffa7a96ce91563c352299|2/10/2010 15:53|1|1|5|1|5|5|5|5|5|5|5|1|5|5|5|5|5|5|5|5|1|5|5|5|5|5|3.4|5|3.4|3.4|3.4|5|4.2|3.4|5|5|5|5|5|3.4|5|3.4|5|5|5|5|5|5|1|5|5|4.2|5|5|3.4|4.2|5|5|5|5|5
256bde1d4d5422c695608a20ca5e2cc8|2/11/2010 14:49|1|2.6|2.6|3.4|4.2|4.2|3.4|4.2|3.4|4.2|3.4|3.4|3.4|3.4|3.4|4.2|4.2|3.4|4.2|3.4|2.6|2.6|4.2|3.4|4.2|2.6|4.2|2.6|4.2|2.6|3.4|4.2|3.4|4.2|3.4|3.4|4.2|3.4|4.2|3.4|3.4|3.4|4.2|3.4|3.4|4.2|4.2|3.4|4.2|3.4|3.4|3.4|3.4|4.2|4.2|4.2|3.4|3.4|3.4|4.2|3.4
731c9f6123d5f84f7e8f100332afa1fc|2/15/2010 14:05|1|2.6|3.4|2.6|5|4.2|3.4|4.2|3.4|4.2|3.4|3.4|3.4|5|3.4|4.2|3.4|3.4|3.4|3.4|2.6|3.4|4.2|3.4|3.4|3.4|4.2|4.2|3.4|4.2|3.4|4.2|3.4|3.4|4.2|3.4|5|4.2|4.2|4.2|4.2|3.4|4.2|3.4|4.2|4.2|4.2|4.2|3.4|5|3.4|4.2|4.2|4.2|3.4|3.4|2.6|4.2|3.4|4.2|2.6
b22c8c409ac1f6ae0313ee904727d99d|2/15/2010 14:34|1|5|5|1|5|4.2|2.6|4.2|3.4|4.2|5|4.2|5|5|5|4.2|4.2|3.4|3.4|5|2.6|5|4.2|3.4|4.2|1.8|4.2|3.4|4.2|3.4|4.2|5|4.2|4.2|5|2.6|5|3.4|5|4.2|4.2|3.4|4.2|4.2|3.4|3.4|4.2|4.2|3.4|4.2|3.4|5|4.2|4.2|4.2|3.4|3.4|3.4|3.4|3.4|3.4
b22c8c409ac1f6ae0313ee904727d99d|2/16/2010 13:14|1|2.6|3.4|2.6|4.2|4.2|4.2|4.2|3.4|4.2|4.2|3.4|3.4|4.2|3.4|4.2|4.2|4.2|4.2|3.4|2.6|3.4|5|4.2|4.2|5|4.2|4.2|2.6|3.4|3.4|4.2|4.2|4.2|4.2|4.2|5|3.4|5|4.2|4.2|4.2|3.4|4.2|4.2|4.2|3.4|2.6|3.4|4.2|4.2|3.4|4.2|4.2|4.2|3.4|2.6|5|4.2|4.2|3.4
9fa8b673424b798400c18fb1c6e38674|2/18/2010 10:29|1|3.4|4.2|2.6|3.4|3.4|3.4|3.4|3.4|4.2|3.4|2.6|3.4|3.4|4.2|3.4|4.2|3.4|4.2|3.4|2.6|4.2|3.4|4.2|3.4|1.8|4.2|3.4|3.4|2.6|3.4|3.4|3.4|3.4|3.4|3.4|3.4|4.2|3.4|3.4|3.4|3.4|4.2|3.4|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|3.4|3.4
378480bf1bc597dbc6a41be6d30e7d67|2/18/2010 11:36|1|4.2|5|1|5|3.4|5|5|4.2|5|5|4.2|3.4|4.2|5|5|5|5|5|4.2|4.2|4.2|2.6|5|4.2|4.2|4.2|5|2.6|4.2|4.2|5|5|4.2|5|1.8|5|4.2|5|4.2|5|5|4.2|5|5|5|5|5|3.4|4.2|5|4.2|4.2|5|5|4.2|5|4.2|4.2|5|5
